"drift_id","species_id","life_history_type_id","catch_count","retention_type","marked_fish_type_id","created_at"
103,2,1,"20","retained",1,2025-09-09 10:31:34.139933
107,2,1,"6","retained",1,2025-09-09 10:31:34.139933
108,2,1,"2","retained",1,2025-09-09 10:31:34.139933
110,2,1,"3","retained",1,2025-09-09 10:31:34.139933
111,2,1,"4","retained",1,2025-09-09 10:31:34.139933
113,2,1,"7","retained",1,2025-09-09 10:31:34.139933
115,2,1,"1","retained",1,2025-09-09 10:31:34.139933
116,2,1,"8","retained",1,2025-09-09 10:31:34.139933
119,2,1,"3","retained",1,2025-09-09 10:31:34.139933
120,2,1,"1","retained",1,2025-09-09 10:31:34.139933
122,2,1,"3","retained",1,2025-09-09 10:31:34.139933
123,2,1,"2","retained",1,2025-09-09 10:31:34.139933
126,2,1,"4","retained",1,2025-09-09 10:31:34.139933
129,2,1,"5","retained",1,2025-09-09 10:31:34.139933
131,2,1,"1","retained",1,2025-09-09 10:31:34.139933
132,2,1,"5","retained",1,2025-09-09 10:31:34.139933
133,2,1,"1","retained",1,2025-09-09 10:31:34.139933
135,2,1,"2","retained",1,2025-09-09 10:31:34.139933
136,2,1,"2","retained",1,2025-09-09 10:31:34.139933
137,2,1,"1","retained",1,2025-09-09 10:31:34.139933
138,2,1,"7","retained",1,2025-09-09 10:31:34.139933
140,2,1,"1","retained",1,2025-09-09 10:31:34.139933
141,2,1,"3","retained",1,2025-09-09 10:31:34.139933
145,2,1,"2","retained",1,2025-09-09 10:31:34.139933
147,2,1,"6","retained",1,2025-09-09 10:31:34.139933
151,2,1,"4","retained",1,2025-09-09 10:31:34.139933
152,2,1,"6","retained",1,2025-09-09 10:31:34.139933
153,2,1,"1","retained",1,2025-09-09 10:31:34.139933
154,2,1,"4","retained",1,2025-09-09 10:31:34.139933
156,2,1,"1","retained",1,2025-09-09 10:31:34.139933
157,2,1,"2","retained",1,2025-09-09 10:31:34.139933
158,2,1,"2","retained",1,2025-09-09 10:31:34.139933
159,2,1,"3","retained",1,2025-09-09 10:31:34.139933
160,2,1,"2","retained",1,2025-09-09 10:31:34.139933
161,2,1,"1","retained",1,2025-09-09 10:31:34.139933
163,2,1,"6","retained",1,2025-09-09 10:31:34.139933
165,2,1,"1","retained",1,2025-09-09 10:31:34.139933
166,2,1,"7","retained",1,2025-09-09 10:31:34.139933
170,2,1,"15","retained",1,2025-09-09 10:31:34.139933
172,2,1,"2","retained",1,2025-09-09 10:31:34.139933
173,2,1,"1","retained",1,2025-09-09 10:31:34.139933
174,2,1,"1","retained",1,2025-09-09 10:31:34.139933
175,2,1,"4","retained",1,2025-09-09 10:31:34.139933
176,2,1,"2","retained",1,2025-09-09 10:31:34.139933
177,2,1,"6","retained",1,2025-09-09 10:31:34.139933
180,2,1,"2","retained",1,2025-09-09 10:31:34.139933
182,2,1,"4","retained",1,2025-09-09 10:31:34.139933
184,2,1,"2","retained",1,2025-09-09 10:31:34.139933
186,2,1,"1","retained",1,2025-09-09 10:31:34.139933
188,2,1,"6","retained",1,2025-09-09 10:31:34.139933
189,2,1,"2","retained",1,2025-09-09 10:31:34.139933
191,2,1,"11","retained",1,2025-09-09 10:31:34.139933
193,2,1,"1","retained",1,2025-09-09 10:31:34.139933
195,2,1,"12","retained",1,2025-09-09 10:31:34.139933
197,2,1,"1","retained",1,2025-09-09 10:31:34.139933
198,2,1,"2","retained",1,2025-09-09 10:31:34.139933
199,2,1,"2","retained",1,2025-09-09 10:31:34.139933
201,2,1,"6","retained",1,2025-09-09 10:31:34.139933
203,2,1,"1","retained",1,2025-09-09 10:31:34.139933
204,2,1,"8","retained",1,2025-09-09 10:31:34.139933
207,2,1,"10","retained",1,2025-09-09 10:31:34.139933
209,2,1,"1","retained",1,2025-09-09 10:31:34.139933
210,2,1,"6","retained",1,2025-09-09 10:31:34.139933
214,2,1,"11","retained",1,2025-09-09 10:31:34.139933
215,2,1,"1","retained",1,2025-09-09 10:31:34.139933
217,2,1,"6","retained",1,2025-09-09 10:31:34.139933
219,2,1,"1","retained",1,2025-09-09 10:31:34.139933
220,2,1,"11","retained",1,2025-09-09 10:31:34.139933
224,2,1,"1","retained",1,2025-09-09 10:31:34.139933
226,2,1,"6","retained",1,2025-09-09 10:31:34.139933
229,2,1,"13","retained",1,2025-09-09 10:31:34.139933
230,2,1,"1","retained",1,2025-09-09 10:31:34.139933
232,2,1,"33","retained",1,2025-09-09 10:31:34.139933
233,2,1,"1","retained",1,2025-09-09 10:31:34.139933
234,2,1,"6","retained",1,2025-09-09 10:31:34.139933
235,2,1,"1","retained",1,2025-09-09 10:31:34.139933
236,2,1,"6","retained",1,2025-09-09 10:31:34.139933
239,2,1,"3","retained",1,2025-09-09 10:31:34.139933
240,2,1,"12","retained",1,2025-09-09 10:31:34.139933
242,2,1,"4","retained",1,2025-09-09 10:31:34.139933
244,2,1,"1","retained",1,2025-09-09 10:31:34.139933
245,2,1,"37","retained",1,2025-09-09 10:31:34.139933
246,2,1,"1","retained",1,2025-09-09 10:31:34.139933
248,2,1,"1","retained",1,2025-09-09 10:31:34.139933
249,2,1,"1","retained",1,2025-09-09 10:31:34.139933
250,2,1,"3","retained",1,2025-09-09 10:31:34.139933
251,2,1,"1","retained",1,2025-09-09 10:31:34.139933
252,2,1,"2","retained",1,2025-09-09 10:31:34.139933
253,2,1,"4","retained",1,2025-09-09 10:31:34.139933
254,2,1,"12","retained",1,2025-09-09 10:31:34.139933
255,2,1,"1","retained",1,2025-09-09 10:31:34.139933
258,2,1,"15","retained",1,2025-09-09 10:31:34.139933
260,2,1,"1","retained",1,2025-09-09 10:31:34.139933
261,2,1,"36","retained",1,2025-09-09 10:31:34.139933
262,2,1,"2","retained",1,2025-09-09 10:31:34.139933
263,2,1,"5","retained",1,2025-09-09 10:31:34.139933
264,2,1,"6","retained",1,2025-09-09 10:31:34.139933
266,2,1,"1","retained",1,2025-09-09 10:31:34.139933
267,2,1,"15","retained",1,2025-09-09 10:31:34.139933
268,2,1,"1","retained",1,2025-09-09 10:31:34.139933
269,2,1,"5","retained",1,2025-09-09 10:31:34.139933
270,2,1,"30","retained",1,2025-09-09 10:31:34.139933
273,2,1,"4","retained",1,2025-09-09 10:31:34.139933
274,2,1,"1","retained",1,2025-09-09 10:31:34.139933
276,2,1,"9","retained",1,2025-09-09 10:31:34.139933
277,2,1,"3","retained",1,2025-09-09 10:31:34.139933
278,2,1,"5","retained",1,2025-09-09 10:31:34.139933
279,2,1,"34","retained",1,2025-09-09 10:31:34.139933
280,2,1,"1","retained",1,2025-09-09 10:31:34.139933
281,2,1,"4","retained",1,2025-09-09 10:31:34.139933
283,2,1,"18","retained",1,2025-09-09 10:31:34.139933
285,2,1,"2","retained",1,2025-09-09 10:31:34.139933
286,2,1,"4","retained",1,2025-09-09 10:31:34.139933
287,2,1,"17","retained",1,2025-09-09 10:31:34.139933
288,2,1,"1","retained",1,2025-09-09 10:31:34.139933
289,2,1,"33","retained",1,2025-09-09 10:31:34.139933
290,2,1,"5","retained",1,2025-09-09 10:31:34.139933
292,2,1,"9","retained",1,2025-09-09 10:31:34.139933
296,2,1,"10","retained",1,2025-09-09 10:31:34.139933
298,2,1,"27","retained",1,2025-09-09 10:31:34.139933
299,2,1,"2","retained",1,2025-09-09 10:31:34.139933
304,2,1,"40","retained",1,2025-09-09 10:31:34.139933
307,2,1,"13","retained",1,2025-09-09 10:31:34.139933
308,2,1,"4","retained",1,2025-09-09 10:31:34.139933
309,2,1,"1","retained",1,2025-09-09 10:31:34.139933
310,2,1,"21","retained",1,2025-09-09 10:31:34.139933
311,2,1,"2","retained",1,2025-09-09 10:31:34.139933
313,2,1,"4","retained",1,2025-09-09 10:31:34.139933
316,2,1,"8","retained",1,2025-09-09 10:31:34.139933
317,2,1,"4","retained",1,2025-09-09 10:31:34.139933
318,2,1,"1","retained",1,2025-09-09 10:31:34.139933
319,2,1,"5","retained",1,2025-09-09 10:31:34.139933
320,2,1,"2","retained",1,2025-09-09 10:31:34.139933
323,2,1,"9","retained",1,2025-09-09 10:31:34.139933
324,2,1,"1","retained",1,2025-09-09 10:31:34.139933
326,2,1,"15","retained",1,2025-09-09 10:31:34.139933
329,2,1,"8","retained",1,2025-09-09 10:31:34.139933
332,2,1,"2","retained",1,2025-09-09 10:31:34.139933
335,2,1,"2","retained",1,2025-09-09 10:31:34.139933
336,2,1,"5","retained",1,2025-09-09 10:31:34.139933
338,2,1,"6","retained",1,2025-09-09 10:31:34.139933
342,2,1,"2","retained",1,2025-09-09 10:31:34.139933
345,2,1,"2","retained",1,2025-09-09 10:31:34.139933
348,2,1,"3","retained",1,2025-09-09 10:31:34.139933
349,2,1,"1","retained",1,2025-09-09 10:31:34.139933
354,2,1,"1","retained",1,2025-09-09 10:31:34.139933
355,2,1,"1","retained",1,2025-09-09 10:31:34.139933
360,2,1,"2","retained",1,2025-09-09 10:31:34.139933
363,2,1,"2","retained",1,2025-09-09 10:31:34.139933
364,2,1,"1","retained",1,2025-09-09 10:31:34.139933
367,2,1,"3","retained",1,2025-09-09 10:31:34.139933
368,2,1,"4","retained",1,2025-09-09 10:31:34.139933
370,2,1,"4","retained",1,2025-09-09 10:31:34.139933
373,2,1,"3","retained",1,2025-09-09 10:31:34.139933
377,2,1,"2","retained",1,2025-09-09 10:31:34.139933
379,2,1,"1","retained",1,2025-09-09 10:31:34.139933
380,2,1,"5","retained",1,2025-09-09 10:31:34.139933
382,2,1,"1","retained",1,2025-09-09 10:31:34.139933
383,2,1,"1","retained",1,2025-09-09 10:31:34.139933
386,2,1,"6","retained",1,2025-09-09 10:31:34.139933
388,2,1,"1","retained",1,2025-09-09 10:31:34.139933
389,2,1,"1","retained",1,2025-09-09 10:31:34.139933
392,2,1,"3","retained",1,2025-09-09 10:31:34.139933
393,2,1,"1","retained",1,2025-09-09 10:31:34.139933
398,2,1,"5","retained",1,2025-09-09 10:31:34.139933
400,2,1,"2","retained",1,2025-09-09 10:31:34.139933
404,2,1,"4","retained",1,2025-09-09 10:31:34.139933
405,2,1,"1","retained",1,2025-09-09 10:31:34.139933
407,2,1,"5","retained",1,2025-09-09 10:31:34.139933
412,2,1,"2","retained",1,2025-09-09 10:31:34.139933
414,2,1,"3","retained",1,2025-09-09 10:31:34.139933
418,2,1,"3","retained",1,2025-09-09 10:31:34.139933
420,2,1,"1","retained",1,2025-09-09 10:31:34.139933
422,2,1,"1","retained",1,2025-09-09 10:31:34.139933
423,2,1,"1","retained",1,2025-09-09 10:31:34.139933
426,2,1,"1","retained",1,2025-09-09 10:31:34.139933
436,2,1,"2","retained",1,2025-09-09 10:31:34.139933
448,2,1,"1","retained",1,2025-09-09 10:31:34.139933
453,2,1,"1","retained",1,2025-09-09 10:31:34.139933
474,2,1,"1","retained",1,2025-09-09 10:31:34.139933
481,2,1,"1","retained",1,2025-09-09 10:31:34.139933
484,2,1,"2","retained",1,2025-09-09 10:31:34.139933
494,2,1,"1","retained",1,2025-09-09 10:31:34.139933
496,2,1,"1","retained",1,2025-09-09 10:31:34.139933
498,2,1,"1","retained",1,2025-09-09 10:31:34.139933
503,2,1,"2","retained",1,2025-09-09 10:31:34.139933
505,2,1,"1","retained",1,2025-09-09 10:31:34.139933
516,2,1,"1","retained",1,2025-09-09 10:31:34.139933
527,2,1,"1","retained",1,2025-09-09 10:31:34.139933
528,2,1,"2","retained",1,2025-09-09 10:31:34.139933
207,2,NA,"1","retained",1,2025-09-09 10:31:34.139933
264,2,NA,"2","retained",1,2025-09-09 10:31:34.139933
276,2,NA,"1","retained",1,2025-09-09 10:31:34.139933
289,2,NA,"1","retained",1,2025-09-09 10:31:34.139933
295,2,NA,"1","retained",1,2025-09-09 10:31:34.139933
1,15,1,"1","retained",1,2025-09-09 10:31:34.139933
3,15,1,"1","retained",1,2025-09-09 10:31:34.139933
4,15,1,"1","retained",1,2025-09-09 10:31:34.139933
9,15,1,"2","retained",1,2025-09-09 10:31:34.139933
11,15,1,"3","retained",1,2025-09-09 10:31:34.139933
14,15,1,"1","retained",1,2025-09-09 10:31:34.139933
18,15,1,"2","retained",1,2025-09-09 10:31:34.139933
21,15,1,"1","retained",1,2025-09-09 10:31:34.139933
25,15,1,"2","retained",1,2025-09-09 10:31:34.139933
26,15,1,"1","retained",1,2025-09-09 10:31:34.139933
29,15,1,"1","retained",1,2025-09-09 10:31:34.139933
34,15,1,"1","retained",1,2025-09-09 10:31:34.139933
35,15,1,"1","retained",1,2025-09-09 10:31:34.139933
41,15,1,"2","retained",1,2025-09-09 10:31:34.139933
42,15,1,"1","retained",1,2025-09-09 10:31:34.139933
43,15,1,"2","retained",1,2025-09-09 10:31:34.139933
46,15,1,"1","retained",1,2025-09-09 10:31:34.139933
49,15,1,"2","retained",1,2025-09-09 10:31:34.139933
52,15,1,"1","retained",1,2025-09-09 10:31:34.139933
57,15,1,"2","retained",1,2025-09-09 10:31:34.139933
58,15,1,"3","retained",1,2025-09-09 10:31:34.139933
60,15,1,"3","retained",1,2025-09-09 10:31:34.139933
62,15,1,"1","retained",1,2025-09-09 10:31:34.139933
63,15,1,"1","retained",1,2025-09-09 10:31:34.139933
65,15,1,"1","retained",1,2025-09-09 10:31:34.139933
66,15,1,"1","retained",1,2025-09-09 10:31:34.139933
67,15,1,"1","retained",1,2025-09-09 10:31:34.139933
68,15,1,"2","retained",1,2025-09-09 10:31:34.139933
72,15,1,"4","retained",1,2025-09-09 10:31:34.139933
80,15,1,"2","retained",1,2025-09-09 10:31:34.139933
83,15,1,"3","retained",1,2025-09-09 10:31:34.139933
85,15,1,"4","retained",1,2025-09-09 10:31:34.139933
87,15,1,"1","retained",1,2025-09-09 10:31:34.139933
88,15,1,"2","retained",1,2025-09-09 10:31:34.139933
92,15,1,"1","retained",1,2025-09-09 10:31:34.139933
94,15,1,"1","retained",1,2025-09-09 10:31:34.139933
98,15,1,"2","retained",1,2025-09-09 10:31:34.139933
103,15,1,"2","retained",1,2025-09-09 10:31:34.139933
110,15,1,"4","retained",1,2025-09-09 10:31:34.139933
115,15,1,"3","retained",1,2025-09-09 10:31:34.139933
123,15,1,"2","retained",1,2025-09-09 10:31:34.139933
128,15,1,"1","retained",1,2025-09-09 10:31:34.139933
129,15,1,"3","retained",1,2025-09-09 10:31:34.139933
132,15,1,"1","retained",1,2025-09-09 10:31:34.139933
137,15,1,"1","retained",1,2025-09-09 10:31:34.139933
140,15,1,"1","retained",1,2025-09-09 10:31:34.139933
141,15,1,"2","retained",1,2025-09-09 10:31:34.139933
144,15,1,"1","retained",1,2025-09-09 10:31:34.139933
145,15,1,"1","retained",1,2025-09-09 10:31:34.139933
152,15,1,"2","retained",1,2025-09-09 10:31:34.139933
159,15,1,"1","retained",1,2025-09-09 10:31:34.139933
160,15,1,"1","retained",1,2025-09-09 10:31:34.139933
161,15,1,"1","retained",1,2025-09-09 10:31:34.139933
165,15,1,"3","retained",1,2025-09-09 10:31:34.139933
170,15,1,"2","retained",1,2025-09-09 10:31:34.139933
172,15,1,"2","retained",1,2025-09-09 10:31:34.139933
173,15,1,"1","retained",1,2025-09-09 10:31:34.139933
177,15,1,"1","retained",1,2025-09-09 10:31:34.139933
180,15,1,"1","retained",1,2025-09-09 10:31:34.139933
186,15,1,"1","retained",1,2025-09-09 10:31:34.139933
189,15,1,"1","retained",1,2025-09-09 10:31:34.139933
191,15,1,"1","retained",1,2025-09-09 10:31:34.139933
193,15,1,"1","retained",1,2025-09-09 10:31:34.139933
198,15,1,"1","retained",1,2025-09-09 10:31:34.139933
201,15,1,"1","retained",1,2025-09-09 10:31:34.139933
203,15,1,"4","retained",1,2025-09-09 10:31:34.139933
204,15,1,"1","retained",1,2025-09-09 10:31:34.139933
205,15,1,"1","retained",1,2025-09-09 10:31:34.139933
207,15,1,"2","retained",1,2025-09-09 10:31:34.139933
209,15,1,"1","retained",1,2025-09-09 10:31:34.139933
211,15,1,"3","retained",1,2025-09-09 10:31:34.139933
214,15,1,"4","retained",1,2025-09-09 10:31:34.139933
215,15,1,"2","retained",1,2025-09-09 10:31:34.139933
217,15,1,"1","retained",1,2025-09-09 10:31:34.139933
219,15,1,"4","retained",1,2025-09-09 10:31:34.139933
224,15,1,"2","retained",1,2025-09-09 10:31:34.139933
226,15,1,"1","retained",1,2025-09-09 10:31:34.139933
228,15,1,"2","retained",1,2025-09-09 10:31:34.139933
232,15,1,"2","retained",1,2025-09-09 10:31:34.139933
234,15,1,"2","retained",1,2025-09-09 10:31:34.139933
236,15,1,"5","retained",1,2025-09-09 10:31:34.139933
240,15,1,"3","retained",1,2025-09-09 10:31:34.139933
241,15,1,"1","retained",1,2025-09-09 10:31:34.139933
243,15,1,"2","retained",1,2025-09-09 10:31:34.139933
244,15,1,"1","retained",1,2025-09-09 10:31:34.139933
245,15,1,"3","retained",1,2025-09-09 10:31:34.139933
246,15,1,"3","retained",1,2025-09-09 10:31:34.139933
249,15,1,"1","retained",1,2025-09-09 10:31:34.139933
250,15,1,"3","retained",1,2025-09-09 10:31:34.139933
251,15,1,"3","retained",1,2025-09-09 10:31:34.139933
253,15,1,"2","retained",1,2025-09-09 10:31:34.139933
256,15,1,"2","retained",1,2025-09-09 10:31:34.139933
258,15,1,"2","retained",1,2025-09-09 10:31:34.139933
260,15,1,"2","retained",1,2025-09-09 10:31:34.139933
261,15,1,"1","retained",1,2025-09-09 10:31:34.139933
262,15,1,"1","retained",1,2025-09-09 10:31:34.139933
263,15,1,"1","retained",1,2025-09-09 10:31:34.139933
266,15,1,"5","retained",1,2025-09-09 10:31:34.139933
268,15,1,"1","retained",1,2025-09-09 10:31:34.139933
275,15,1,"2","retained",1,2025-09-09 10:31:34.139933
276,15,1,"1","retained",1,2025-09-09 10:31:34.139933
277,15,1,"1","retained",1,2025-09-09 10:31:34.139933
279,15,1,"1","retained",1,2025-09-09 10:31:34.139933
283,15,1,"1","retained",1,2025-09-09 10:31:34.139933
285,15,1,"1","retained",1,2025-09-09 10:31:34.139933
287,15,1,"2","retained",1,2025-09-09 10:31:34.139933
289,15,1,"5","retained",1,2025-09-09 10:31:34.139933
290,15,1,"2","retained",1,2025-09-09 10:31:34.139933
292,15,1,"5","retained",1,2025-09-09 10:31:34.139933
294,15,1,"1","retained",1,2025-09-09 10:31:34.139933
296,15,1,"1","retained",1,2025-09-09 10:31:34.139933
297,15,1,"2","retained",1,2025-09-09 10:31:34.139933
298,15,1,"2","retained",1,2025-09-09 10:31:34.139933
299,15,1,"3","retained",1,2025-09-09 10:31:34.139933
300,15,1,"1","retained",1,2025-09-09 10:31:34.139933
301,15,1,"1","retained",1,2025-09-09 10:31:34.139933
302,15,1,"14","retained",1,2025-09-09 10:31:34.139933
303,15,1,"3","retained",1,2025-09-09 10:31:34.139933
304,15,1,"4","retained",1,2025-09-09 10:31:34.139933
305,15,1,"8","retained",1,2025-09-09 10:31:34.139933
307,15,1,"3","retained",1,2025-09-09 10:31:34.139933
308,15,1,"3","retained",1,2025-09-09 10:31:34.139933
309,15,1,"4","retained",1,2025-09-09 10:31:34.139933
310,15,1,"4","retained",1,2025-09-09 10:31:34.139933
311,15,1,"4","retained",1,2025-09-09 10:31:34.139933
312,15,1,"11","retained",1,2025-09-09 10:31:34.139933
313,15,1,"7","retained",1,2025-09-09 10:31:34.139933
314,15,1,"1","retained",1,2025-09-09 10:31:34.139933
315,15,1,"2","retained",1,2025-09-09 10:31:34.139933
316,15,1,"11","retained",1,2025-09-09 10:31:34.139933
317,15,1,"2","retained",1,2025-09-09 10:31:34.139933
318,15,1,"2","retained",1,2025-09-09 10:31:34.139933
319,15,1,"1","retained",1,2025-09-09 10:31:34.139933
320,15,1,"5","retained",1,2025-09-09 10:31:34.139933
323,15,1,"8","retained",1,2025-09-09 10:31:34.139933
324,15,1,"1","retained",1,2025-09-09 10:31:34.139933
325,15,1,"2","retained",1,2025-09-09 10:31:34.139933
326,15,1,"6","retained",1,2025-09-09 10:31:34.139933
329,15,1,"3","retained",1,2025-09-09 10:31:34.139933
330,15,1,"2","retained",1,2025-09-09 10:31:34.139933
331,15,1,"2","retained",1,2025-09-09 10:31:34.139933
332,15,1,"3","retained",1,2025-09-09 10:31:34.139933
334,15,1,"3","retained",1,2025-09-09 10:31:34.139933
335,15,1,"1","retained",1,2025-09-09 10:31:34.139933
336,15,1,"2","retained",1,2025-09-09 10:31:34.139933
337,15,1,"2","retained",1,2025-09-09 10:31:34.139933
338,15,1,"3","retained",1,2025-09-09 10:31:34.139933
339,15,1,"1","retained",1,2025-09-09 10:31:34.139933
342,15,1,"4","retained",1,2025-09-09 10:31:34.139933
343,15,1,"1","retained",1,2025-09-09 10:31:34.139933
344,15,1,"1","retained",1,2025-09-09 10:31:34.139933
346,15,1,"1","retained",1,2025-09-09 10:31:34.139933
347,15,1,"1","retained",1,2025-09-09 10:31:34.139933
348,15,1,"1","retained",1,2025-09-09 10:31:34.139933
349,15,1,"1","retained",1,2025-09-09 10:31:34.139933
351,15,1,"2","retained",1,2025-09-09 10:31:34.139933
354,15,1,"4","retained",1,2025-09-09 10:31:34.139933
355,15,1,"1","retained",1,2025-09-09 10:31:34.139933
357,15,1,"3","retained",1,2025-09-09 10:31:34.139933
358,15,1,"1","retained",1,2025-09-09 10:31:34.139933
360,15,1,"3","retained",1,2025-09-09 10:31:34.139933
363,15,1,"1","retained",1,2025-09-09 10:31:34.139933
364,15,1,"1","retained",1,2025-09-09 10:31:34.139933
367,15,1,"4","retained",1,2025-09-09 10:31:34.139933
368,15,1,"5","retained",1,2025-09-09 10:31:34.139933
372,15,1,"1","retained",1,2025-09-09 10:31:34.139933
373,15,1,"7","retained",1,2025-09-09 10:31:34.139933
374,15,1,"1","retained",1,2025-09-09 10:31:34.139933
377,15,1,"4","retained",1,2025-09-09 10:31:34.139933
379,15,1,"2","retained",1,2025-09-09 10:31:34.139933
380,15,1,"7","retained",1,2025-09-09 10:31:34.139933
381,15,1,"1","retained",1,2025-09-09 10:31:34.139933
382,15,1,"2","retained",1,2025-09-09 10:31:34.139933
386,15,1,"7","retained",1,2025-09-09 10:31:34.139933
387,15,1,"2","retained",1,2025-09-09 10:31:34.139933
390,15,1,"4","retained",1,2025-09-09 10:31:34.139933
393,15,1,"4","retained",1,2025-09-09 10:31:34.139933
395,15,1,"1","retained",1,2025-09-09 10:31:34.139933
398,15,1,"3","retained",1,2025-09-09 10:31:34.139933
399,15,1,"2","retained",1,2025-09-09 10:31:34.139933
403,15,1,"4","retained",1,2025-09-09 10:31:34.139933
404,15,1,"2","retained",1,2025-09-09 10:31:34.139933
405,15,1,"1","retained",1,2025-09-09 10:31:34.139933
406,15,1,"2","retained",1,2025-09-09 10:31:34.139933
407,15,1,"4","retained",1,2025-09-09 10:31:34.139933
412,15,1,"2","retained",1,2025-09-09 10:31:34.139933
414,15,1,"3","retained",1,2025-09-09 10:31:34.139933
418,15,1,"1","retained",1,2025-09-09 10:31:34.139933
431,15,1,"1","retained",1,2025-09-09 10:31:34.139933
433,15,1,"1","retained",1,2025-09-09 10:31:34.139933
434,15,1,"1","retained",1,2025-09-09 10:31:34.139933
436,15,1,"1","retained",1,2025-09-09 10:31:34.139933
442,15,1,"1","retained",1,2025-09-09 10:31:34.139933
457,15,1,"1","retained",1,2025-09-09 10:31:34.139933
474,15,1,"1","retained",1,2025-09-09 10:31:34.139933
536,15,1,"1","retained",1,2025-09-09 10:31:34.139933
18,15,1,"1","retained",1,2025-09-09 10:31:34.139933
35,15,1,"1","retained",1,2025-09-09 10:31:34.139933
52,15,1,"1","retained",1,2025-09-09 10:31:34.139933
199,15,1,"1","retained",1,2025-09-09 10:31:34.139933
42,15,NA,"1","retained",1,2025-09-09 10:31:34.139933
91,15,NA,"2","retained",1,2025-09-09 10:31:34.139933
110,15,NA,"1","retained",1,2025-09-09 10:31:34.139933
173,15,NA,"1","retained",1,2025-09-09 10:31:34.139933
195,15,NA,"1","retained",1,2025-09-09 10:31:34.139933
214,15,NA,"2","retained",1,2025-09-09 10:31:34.139933
223,15,NA,"1","retained",1,2025-09-09 10:31:34.139933
226,15,NA,"1","retained",1,2025-09-09 10:31:34.139933
235,15,NA,"1","retained",1,2025-09-09 10:31:34.139933
254,15,NA,"1","retained",1,2025-09-09 10:31:34.139933
