"drift_id","species_id","life_history_type_id","catch_count","retention_type","marked_fish_type_id","created_at"
232,2,1,"33","retained",1,2025-09-09 11:58:19.076414
233,2,1,"1","retained",1,2025-09-09 11:58:19.076414
234,2,1,"6","retained",1,2025-09-09 11:58:19.076414
235,2,1,"1","retained",1,2025-09-09 11:58:19.076414
236,2,1,"6","retained",1,2025-09-09 11:58:19.076414
239,2,1,"3","retained",1,2025-09-09 11:58:19.076414
240,2,1,"12","retained",1,2025-09-09 11:58:19.076414
242,2,1,"4","retained",1,2025-09-09 11:58:19.076414
244,2,1,"1","retained",1,2025-09-09 11:58:19.076414
245,2,1,"37","retained",1,2025-09-09 11:58:19.076414
246,2,1,"1","retained",1,2025-09-09 11:58:19.076414
248,2,1,"1","retained",1,2025-09-09 11:58:19.076414
249,2,1,"1","retained",1,2025-09-09 11:58:19.076414
250,2,1,"3","retained",1,2025-09-09 11:58:19.076414
251,2,1,"1","retained",1,2025-09-09 11:58:19.076414
252,2,1,"2","retained",1,2025-09-09 11:58:19.076414
253,2,1,"4","retained",1,2025-09-09 11:58:19.076414
254,2,1,"12","retained",1,2025-09-09 11:58:19.076414
255,2,1,"1","retained",1,2025-09-09 11:58:19.076414
258,2,1,"15","retained",1,2025-09-09 11:58:19.076414
260,2,1,"1","retained",1,2025-09-09 11:58:19.076414
261,2,1,"36","retained",1,2025-09-09 11:58:19.076414
262,2,1,"2","retained",1,2025-09-09 11:58:19.076414
263,2,1,"5","retained",1,2025-09-09 11:58:19.076414
264,2,1,"6","retained",1,2025-09-09 11:58:19.076414
266,2,1,"1","retained",1,2025-09-09 11:58:19.076414
267,2,1,"15","retained",1,2025-09-09 11:58:19.076414
268,2,1,"1","retained",1,2025-09-09 11:58:19.076414
269,2,1,"5","retained",1,2025-09-09 11:58:19.076414
270,2,1,"30","retained",1,2025-09-09 11:58:19.076414
273,2,1,"4","retained",1,2025-09-09 11:58:19.076414
274,2,1,"1","retained",1,2025-09-09 11:58:19.076414
276,2,1,"9","retained",1,2025-09-09 11:58:19.076414
277,2,1,"3","retained",1,2025-09-09 11:58:19.076414
278,2,1,"5","retained",1,2025-09-09 11:58:19.076414
279,2,1,"34","retained",1,2025-09-09 11:58:19.076414
280,2,1,"1","retained",1,2025-09-09 11:58:19.076414
281,2,1,"4","retained",1,2025-09-09 11:58:19.076414
283,2,1,"18","retained",1,2025-09-09 11:58:19.076414
285,2,1,"2","retained",1,2025-09-09 11:58:19.076414
286,2,1,"4","retained",1,2025-09-09 11:58:19.076414
287,2,1,"17","retained",1,2025-09-09 11:58:19.076414
288,2,1,"1","retained",1,2025-09-09 11:58:19.076414
289,2,1,"33","retained",1,2025-09-09 11:58:19.076414
290,2,1,"5","retained",1,2025-09-09 11:58:19.076414
292,2,1,"9","retained",1,2025-09-09 11:58:19.076414
296,2,1,"10","retained",1,2025-09-09 11:58:19.076414
298,2,1,"27","retained",1,2025-09-09 11:58:19.076414
299,2,1,"2","retained",1,2025-09-09 11:58:19.076414
304,2,1,"40","retained",1,2025-09-09 11:58:19.076414
307,2,1,"13","retained",1,2025-09-09 11:58:19.076414
308,2,1,"4","retained",1,2025-09-09 11:58:19.076414
309,2,1,"1","retained",1,2025-09-09 11:58:19.076414
310,2,1,"21","retained",1,2025-09-09 11:58:19.076414
311,2,1,"2","retained",1,2025-09-09 11:58:19.076414
313,2,1,"4","retained",1,2025-09-09 11:58:19.076414
316,2,1,"8","retained",1,2025-09-09 11:58:19.076414
317,2,1,"4","retained",1,2025-09-09 11:58:19.076414
318,2,1,"1","retained",1,2025-09-09 11:58:19.076414
319,2,1,"5","retained",1,2025-09-09 11:58:19.076414
320,2,1,"2","retained",1,2025-09-09 11:58:19.076414
323,2,1,"9","retained",1,2025-09-09 11:58:19.076414
324,2,1,"1","retained",1,2025-09-09 11:58:19.076414
326,2,1,"15","retained",1,2025-09-09 11:58:19.076414
329,2,1,"8","retained",1,2025-09-09 11:58:19.076414
332,2,1,"2","retained",1,2025-09-09 11:58:19.076414
335,2,1,"2","retained",1,2025-09-09 11:58:19.076414
336,2,1,"5","retained",1,2025-09-09 11:58:19.076414
338,2,1,"6","retained",1,2025-09-09 11:58:19.076414
342,2,1,"2","retained",1,2025-09-09 11:58:19.076414
345,2,1,"2","retained",1,2025-09-09 11:58:19.076414
348,2,1,"3","retained",1,2025-09-09 11:58:19.076414
349,2,1,"1","retained",1,2025-09-09 11:58:19.076414
354,2,1,"1","retained",1,2025-09-09 11:58:19.076414
355,2,1,"1","retained",1,2025-09-09 11:58:19.076414
360,2,1,"2","retained",1,2025-09-09 11:58:19.076414
363,2,1,"2","retained",1,2025-09-09 11:58:19.076414
364,2,1,"1","retained",1,2025-09-09 11:58:19.076414
367,2,1,"3","retained",1,2025-09-09 11:58:19.076414
368,2,1,"4","retained",1,2025-09-09 11:58:19.076414
370,2,1,"4","retained",1,2025-09-09 11:58:19.076414
373,2,1,"3","retained",1,2025-09-09 11:58:19.076414
377,2,1,"2","retained",1,2025-09-09 11:58:19.076414
379,2,1,"1","retained",1,2025-09-09 11:58:19.076414
380,2,1,"5","retained",1,2025-09-09 11:58:19.076414
382,2,1,"1","retained",1,2025-09-09 11:58:19.076414
383,2,1,"1","retained",1,2025-09-09 11:58:19.076414
386,2,1,"6","retained",1,2025-09-09 11:58:19.076414
388,2,1,"1","retained",1,2025-09-09 11:58:19.076414
389,2,1,"1","retained",1,2025-09-09 11:58:19.076414
392,2,1,"3","retained",1,2025-09-09 11:58:19.076414
393,2,1,"1","retained",1,2025-09-09 11:58:19.076414
398,2,1,"5","retained",1,2025-09-09 11:58:19.076414
400,2,1,"2","retained",1,2025-09-09 11:58:19.076414
404,2,1,"4","retained",1,2025-09-09 11:58:19.076414
405,2,1,"1","retained",1,2025-09-09 11:58:19.076414
407,2,1,"5","retained",1,2025-09-09 11:58:19.076414
412,2,1,"2","retained",1,2025-09-09 11:58:19.076414
414,2,1,"3","retained",1,2025-09-09 11:58:19.076414
418,2,1,"3","retained",1,2025-09-09 11:58:19.076414
420,2,1,"1","retained",1,2025-09-09 11:58:19.076414
422,2,1,"1","retained",1,2025-09-09 11:58:19.076414
423,2,1,"1","retained",1,2025-09-09 11:58:19.076414
426,2,1,"1","retained",1,2025-09-09 11:58:19.076414
436,2,1,"2","retained",1,2025-09-09 11:58:19.076414
448,2,1,"1","retained",1,2025-09-09 11:58:19.076414
453,2,1,"1","retained",1,2025-09-09 11:58:19.076414
474,2,1,"1","retained",1,2025-09-09 11:58:19.076414
481,2,1,"1","retained",1,2025-09-09 11:58:19.076414
484,2,1,"2","retained",1,2025-09-09 11:58:19.076414
494,2,1,"1","retained",1,2025-09-09 11:58:19.076414
496,2,1,"1","retained",1,2025-09-09 11:58:19.076414
498,2,1,"1","retained",1,2025-09-09 11:58:19.076414
503,2,1,"2","retained",1,2025-09-09 11:58:19.076414
505,2,1,"1","retained",1,2025-09-09 11:58:19.076414
516,2,1,"1","retained",1,2025-09-09 11:58:19.076414
527,2,1,"1","retained",1,2025-09-09 11:58:19.076414
528,2,1,"2","retained",1,2025-09-09 11:58:19.076414
207,2,NA,"1","retained",1,2025-09-09 11:58:19.076414
264,2,NA,"2","retained",1,2025-09-09 11:58:19.076414
276,2,NA,"1","retained",1,2025-09-09 11:58:19.076414
289,2,NA,"1","retained",1,2025-09-09 11:58:19.076414
295,2,NA,"1","retained",1,2025-09-09 11:58:19.076414
1,15,1,"1","retained",1,2025-09-09 11:58:19.076414
3,15,1,"1","retained",1,2025-09-09 11:58:19.076414
4,15,1,"1","retained",1,2025-09-09 11:58:19.076414
9,15,1,"2","retained",1,2025-09-09 11:58:19.076414
11,15,1,"3","retained",1,2025-09-09 11:58:19.076414
14,15,1,"1","retained",1,2025-09-09 11:58:19.076414
18,15,1,"2","retained",1,2025-09-09 11:58:19.076414
21,15,1,"1","retained",1,2025-09-09 11:58:19.076414
25,15,1,"2","retained",1,2025-09-09 11:58:19.076414
26,15,1,"1","retained",1,2025-09-09 11:58:19.076414
29,15,1,"1","retained",1,2025-09-09 11:58:19.076414
34,15,1,"1","retained",1,2025-09-09 11:58:19.076414
35,15,1,"1","retained",1,2025-09-09 11:58:19.076414
41,15,1,"2","retained",1,2025-09-09 11:58:19.076414
42,15,1,"1","retained",1,2025-09-09 11:58:19.076414
43,15,1,"2","retained",1,2025-09-09 11:58:19.076414
46,15,1,"1","retained",1,2025-09-09 11:58:19.076414
49,15,1,"2","retained",1,2025-09-09 11:58:19.076414
52,15,1,"1","retained",1,2025-09-09 11:58:19.076414
57,15,1,"2","retained",1,2025-09-09 11:58:19.076414
58,15,1,"3","retained",1,2025-09-09 11:58:19.076414
60,15,1,"3","retained",1,2025-09-09 11:58:19.076414
62,15,1,"1","retained",1,2025-09-09 11:58:19.076414
63,15,1,"1","retained",1,2025-09-09 11:58:19.076414
65,15,1,"1","retained",1,2025-09-09 11:58:19.076414
66,15,1,"1","retained",1,2025-09-09 11:58:19.076414
67,15,1,"1","retained",1,2025-09-09 11:58:19.076414
68,15,1,"2","retained",1,2025-09-09 11:58:19.076414
72,15,1,"4","retained",1,2025-09-09 11:58:19.076414
80,15,1,"2","retained",1,2025-09-09 11:58:19.076414
83,15,1,"3","retained",1,2025-09-09 11:58:19.076414
85,15,1,"4","retained",1,2025-09-09 11:58:19.076414
87,15,1,"1","retained",1,2025-09-09 11:58:19.076414
88,15,1,"2","retained",1,2025-09-09 11:58:19.076414
92,15,1,"1","retained",1,2025-09-09 11:58:19.076414
94,15,1,"1","retained",1,2025-09-09 11:58:19.076414
98,15,1,"2","retained",1,2025-09-09 11:58:19.076414
103,15,1,"2","retained",1,2025-09-09 11:58:19.076414
110,15,1,"4","retained",1,2025-09-09 11:58:19.076414
115,15,1,"3","retained",1,2025-09-09 11:58:19.076414
123,15,1,"2","retained",1,2025-09-09 11:58:19.076414
128,15,1,"1","retained",1,2025-09-09 11:58:19.076414
129,15,1,"3","retained",1,2025-09-09 11:58:19.076414
132,15,1,"1","retained",1,2025-09-09 11:58:19.076414
137,15,1,"1","retained",1,2025-09-09 11:58:19.076414
140,15,1,"1","retained",1,2025-09-09 11:58:19.076414
141,15,1,"2","retained",1,2025-09-09 11:58:19.076414
144,15,1,"1","retained",1,2025-09-09 11:58:19.076414
145,15,1,"1","retained",1,2025-09-09 11:58:19.076414
152,15,1,"2","retained",1,2025-09-09 11:58:19.076414
159,15,1,"1","retained",1,2025-09-09 11:58:19.076414
160,15,1,"1","retained",1,2025-09-09 11:58:19.076414
161,15,1,"1","retained",1,2025-09-09 11:58:19.076414
165,15,1,"3","retained",1,2025-09-09 11:58:19.076414
170,15,1,"2","retained",1,2025-09-09 11:58:19.076414
172,15,1,"2","retained",1,2025-09-09 11:58:19.076414
173,15,1,"1","retained",1,2025-09-09 11:58:19.076414
177,15,1,"1","retained",1,2025-09-09 11:58:19.076414
180,15,1,"1","retained",1,2025-09-09 11:58:19.076414
186,15,1,"1","retained",1,2025-09-09 11:58:19.076414
189,15,1,"1","retained",1,2025-09-09 11:58:19.076414
191,15,1,"1","retained",1,2025-09-09 11:58:19.076414
193,15,1,"1","retained",1,2025-09-09 11:58:19.076414
198,15,1,"1","retained",1,2025-09-09 11:58:19.076414
201,15,1,"1","retained",1,2025-09-09 11:58:19.076414
203,15,1,"4","retained",1,2025-09-09 11:58:19.076414
204,15,1,"1","retained",1,2025-09-09 11:58:19.076414
205,15,1,"1","retained",1,2025-09-09 11:58:19.076414
207,15,1,"2","retained",1,2025-09-09 11:58:19.076414
209,15,1,"1","retained",1,2025-09-09 11:58:19.076414
211,15,1,"3","retained",1,2025-09-09 11:58:19.076414
214,15,1,"4","retained",1,2025-09-09 11:58:19.076414
215,15,1,"2","retained",1,2025-09-09 11:58:19.076414
217,15,1,"1","retained",1,2025-09-09 11:58:19.076414
219,15,1,"4","retained",1,2025-09-09 11:58:19.076414
224,15,1,"2","retained",1,2025-09-09 11:58:19.076414
226,15,1,"1","retained",1,2025-09-09 11:58:19.076414
228,15,1,"2","retained",1,2025-09-09 11:58:19.076414
232,15,1,"2","retained",1,2025-09-09 11:58:19.076414
234,15,1,"2","retained",1,2025-09-09 11:58:19.076414
236,15,1,"5","retained",1,2025-09-09 11:58:19.076414
240,15,1,"3","retained",1,2025-09-09 11:58:19.076414
241,15,1,"1","retained",1,2025-09-09 11:58:19.076414
243,15,1,"2","retained",1,2025-09-09 11:58:19.076414
244,15,1,"1","retained",1,2025-09-09 11:58:19.076414
245,15,1,"3","retained",1,2025-09-09 11:58:19.076414
246,15,1,"3","retained",1,2025-09-09 11:58:19.076414
249,15,1,"1","retained",1,2025-09-09 11:58:19.076414
250,15,1,"3","retained",1,2025-09-09 11:58:19.076414
251,15,1,"3","retained",1,2025-09-09 11:58:19.076414
253,15,1,"2","retained",1,2025-09-09 11:58:19.076414
256,15,1,"2","retained",1,2025-09-09 11:58:19.076414
258,15,1,"2","retained",1,2025-09-09 11:58:19.076414
260,15,1,"2","retained",1,2025-09-09 11:58:19.076414
261,15,1,"1","retained",1,2025-09-09 11:58:19.076414
262,15,1,"1","retained",1,2025-09-09 11:58:19.076414
263,15,1,"1","retained",1,2025-09-09 11:58:19.076414
266,15,1,"5","retained",1,2025-09-09 11:58:19.076414
268,15,1,"1","retained",1,2025-09-09 11:58:19.076414
275,15,1,"2","retained",1,2025-09-09 11:58:19.076414
276,15,1,"1","retained",1,2025-09-09 11:58:19.076414
277,15,1,"1","retained",1,2025-09-09 11:58:19.076414
279,15,1,"1","retained",1,2025-09-09 11:58:19.076414
283,15,1,"1","retained",1,2025-09-09 11:58:19.076414
285,15,1,"1","retained",1,2025-09-09 11:58:19.076414
287,15,1,"2","retained",1,2025-09-09 11:58:19.076414
289,15,1,"5","retained",1,2025-09-09 11:58:19.076414
290,15,1,"2","retained",1,2025-09-09 11:58:19.076414
292,15,1,"5","retained",1,2025-09-09 11:58:19.076414
294,15,1,"1","retained",1,2025-09-09 11:58:19.076414
296,15,1,"1","retained",1,2025-09-09 11:58:19.076414
297,15,1,"2","retained",1,2025-09-09 11:58:19.076414
298,15,1,"2","retained",1,2025-09-09 11:58:19.076414
299,15,1,"3","retained",1,2025-09-09 11:58:19.076414
300,15,1,"1","retained",1,2025-09-09 11:58:19.076414
301,15,1,"1","retained",1,2025-09-09 11:58:19.076414
302,15,1,"14","retained",1,2025-09-09 11:58:19.076414
303,15,1,"3","retained",1,2025-09-09 11:58:19.076414
304,15,1,"4","retained",1,2025-09-09 11:58:19.076414
305,15,1,"8","retained",1,2025-09-09 11:58:19.076414
307,15,1,"3","retained",1,2025-09-09 11:58:19.076414
308,15,1,"3","retained",1,2025-09-09 11:58:19.076414
309,15,1,"4","retained",1,2025-09-09 11:58:19.076414
310,15,1,"4","retained",1,2025-09-09 11:58:19.076414
311,15,1,"4","retained",1,2025-09-09 11:58:19.076414
312,15,1,"11","retained",1,2025-09-09 11:58:19.076414
313,15,1,"7","retained",1,2025-09-09 11:58:19.076414
314,15,1,"1","retained",1,2025-09-09 11:58:19.076414
315,15,1,"2","retained",1,2025-09-09 11:58:19.076414
316,15,1,"11","retained",1,2025-09-09 11:58:19.076414
317,15,1,"2","retained",1,2025-09-09 11:58:19.076414
318,15,1,"2","retained",1,2025-09-09 11:58:19.076414
319,15,1,"1","retained",1,2025-09-09 11:58:19.076414
320,15,1,"5","retained",1,2025-09-09 11:58:19.076414
323,15,1,"8","retained",1,2025-09-09 11:58:19.076414
324,15,1,"1","retained",1,2025-09-09 11:58:19.076414
325,15,1,"2","retained",1,2025-09-09 11:58:19.076414
326,15,1,"6","retained",1,2025-09-09 11:58:19.076414
329,15,1,"3","retained",1,2025-09-09 11:58:19.076414
330,15,1,"2","retained",1,2025-09-09 11:58:19.076414
331,15,1,"2","retained",1,2025-09-09 11:58:19.076414
332,15,1,"3","retained",1,2025-09-09 11:58:19.076414
334,15,1,"3","retained",1,2025-09-09 11:58:19.076414
335,15,1,"1","retained",1,2025-09-09 11:58:19.076414
336,15,1,"2","retained",1,2025-09-09 11:58:19.076414
337,15,1,"2","retained",1,2025-09-09 11:58:19.076414
338,15,1,"3","retained",1,2025-09-09 11:58:19.076414
339,15,1,"1","retained",1,2025-09-09 11:58:19.076414
342,15,1,"4","retained",1,2025-09-09 11:58:19.076414
343,15,1,"1","retained",1,2025-09-09 11:58:19.076414
344,15,1,"1","retained",1,2025-09-09 11:58:19.076414
346,15,1,"1","retained",1,2025-09-09 11:58:19.076414
347,15,1,"1","retained",1,2025-09-09 11:58:19.076414
348,15,1,"1","retained",1,2025-09-09 11:58:19.076414
349,15,1,"1","retained",1,2025-09-09 11:58:19.076414
351,15,1,"2","retained",1,2025-09-09 11:58:19.076414
354,15,1,"4","retained",1,2025-09-09 11:58:19.076414
355,15,1,"1","retained",1,2025-09-09 11:58:19.076414
357,15,1,"3","retained",1,2025-09-09 11:58:19.076414
358,15,1,"1","retained",1,2025-09-09 11:58:19.076414
360,15,1,"3","retained",1,2025-09-09 11:58:19.076414
363,15,1,"1","retained",1,2025-09-09 11:58:19.076414
364,15,1,"1","retained",1,2025-09-09 11:58:19.076414
367,15,1,"4","retained",1,2025-09-09 11:58:19.076414
368,15,1,"5","retained",1,2025-09-09 11:58:19.076414
372,15,1,"1","retained",1,2025-09-09 11:58:19.076414
373,15,1,"7","retained",1,2025-09-09 11:58:19.076414
374,15,1,"1","retained",1,2025-09-09 11:58:19.076414
377,15,1,"4","retained",1,2025-09-09 11:58:19.076414
379,15,1,"2","retained",1,2025-09-09 11:58:19.076414
380,15,1,"7","retained",1,2025-09-09 11:58:19.076414
381,15,1,"1","retained",1,2025-09-09 11:58:19.076414
382,15,1,"2","retained",1,2025-09-09 11:58:19.076414
386,15,1,"7","retained",1,2025-09-09 11:58:19.076414
387,15,1,"2","retained",1,2025-09-09 11:58:19.076414
390,15,1,"4","retained",1,2025-09-09 11:58:19.076414
393,15,1,"4","retained",1,2025-09-09 11:58:19.076414
395,15,1,"1","retained",1,2025-09-09 11:58:19.076414
398,15,1,"3","retained",1,2025-09-09 11:58:19.076414
399,15,1,"2","retained",1,2025-09-09 11:58:19.076414
403,15,1,"4","retained",1,2025-09-09 11:58:19.076414
404,15,1,"2","retained",1,2025-09-09 11:58:19.076414
405,15,1,"1","retained",1,2025-09-09 11:58:19.076414
406,15,1,"2","retained",1,2025-09-09 11:58:19.076414
407,15,1,"4","retained",1,2025-09-09 11:58:19.076414
412,15,1,"2","retained",1,2025-09-09 11:58:19.076414
414,15,1,"3","retained",1,2025-09-09 11:58:19.076414
418,15,1,"1","retained",1,2025-09-09 11:58:19.076414
431,15,1,"1","retained",1,2025-09-09 11:58:19.076414
433,15,1,"1","retained",1,2025-09-09 11:58:19.076414
434,15,1,"1","retained",1,2025-09-09 11:58:19.076414
436,15,1,"1","retained",1,2025-09-09 11:58:19.076414
442,15,1,"1","retained",1,2025-09-09 11:58:19.076414
457,15,1,"1","retained",1,2025-09-09 11:58:19.076414
474,15,1,"1","retained",1,2025-09-09 11:58:19.076414
536,15,1,"1","retained",1,2025-09-09 11:58:19.076414
18,15,1,"1","retained",1,2025-09-09 11:58:19.076414
35,15,1,"1","retained",1,2025-09-09 11:58:19.076414
52,15,1,"1","retained",1,2025-09-09 11:58:19.076414
199,15,1,"1","retained",1,2025-09-09 11:58:19.076414
42,15,NA,"1","retained",1,2025-09-09 11:58:19.076414
91,15,NA,"2","retained",1,2025-09-09 11:58:19.076414
110,15,NA,"1","retained",1,2025-09-09 11:58:19.076414
173,15,NA,"1","retained",1,2025-09-09 11:58:19.076414
195,15,NA,"1","retained",1,2025-09-09 11:58:19.076414
214,15,NA,"2","retained",1,2025-09-09 11:58:19.076414
223,15,NA,"1","retained",1,2025-09-09 11:58:19.076414
226,15,NA,"1","retained",1,2025-09-09 11:58:19.076414
235,15,NA,"1","retained",1,2025-09-09 11:58:19.076414
254,15,NA,"1","retained",1,2025-09-09 11:58:19.076414
