"drift_id","species_id","life_history_type_id","catch_count","retention_type","marked_fish_type_id","created_at"
108,2,1,"2","retained",1,2025-09-09 10:38:01.982543
110,2,1,"3","retained",1,2025-09-09 10:38:01.982543
111,2,1,"4","retained",1,2025-09-09 10:38:01.982543
113,2,1,"7","retained",1,2025-09-09 10:38:01.982543
115,2,1,"1","retained",1,2025-09-09 10:38:01.982543
116,2,1,"8","retained",1,2025-09-09 10:38:01.982543
119,2,1,"3","retained",1,2025-09-09 10:38:01.982543
120,2,1,"1","retained",1,2025-09-09 10:38:01.982543
122,2,1,"3","retained",1,2025-09-09 10:38:01.982543
123,2,1,"2","retained",1,2025-09-09 10:38:01.982543
126,2,1,"4","retained",1,2025-09-09 10:38:01.982543
129,2,1,"5","retained",1,2025-09-09 10:38:01.982543
131,2,1,"1","retained",1,2025-09-09 10:38:01.982543
132,2,1,"5","retained",1,2025-09-09 10:38:01.982543
133,2,1,"1","retained",1,2025-09-09 10:38:01.982543
135,2,1,"2","retained",1,2025-09-09 10:38:01.982543
136,2,1,"2","retained",1,2025-09-09 10:38:01.982543
137,2,1,"1","retained",1,2025-09-09 10:38:01.982543
138,2,1,"7","retained",1,2025-09-09 10:38:01.982543
140,2,1,"1","retained",1,2025-09-09 10:38:01.982543
141,2,1,"3","retained",1,2025-09-09 10:38:01.982543
145,2,1,"2","retained",1,2025-09-09 10:38:01.982543
147,2,1,"6","retained",1,2025-09-09 10:38:01.982543
151,2,1,"4","retained",1,2025-09-09 10:38:01.982543
152,2,1,"6","retained",1,2025-09-09 10:38:01.982543
153,2,1,"1","retained",1,2025-09-09 10:38:01.982543
154,2,1,"4","retained",1,2025-09-09 10:38:01.982543
156,2,1,"1","retained",1,2025-09-09 10:38:01.982543
157,2,1,"2","retained",1,2025-09-09 10:38:01.982543
158,2,1,"2","retained",1,2025-09-09 10:38:01.982543
159,2,1,"3","retained",1,2025-09-09 10:38:01.982543
160,2,1,"2","retained",1,2025-09-09 10:38:01.982543
161,2,1,"1","retained",1,2025-09-09 10:38:01.982543
163,2,1,"6","retained",1,2025-09-09 10:38:01.982543
165,2,1,"1","retained",1,2025-09-09 10:38:01.982543
166,2,1,"7","retained",1,2025-09-09 10:38:01.982543
170,2,1,"15","retained",1,2025-09-09 10:38:01.982543
172,2,1,"2","retained",1,2025-09-09 10:38:01.982543
173,2,1,"1","retained",1,2025-09-09 10:38:01.982543
174,2,1,"1","retained",1,2025-09-09 10:38:01.982543
175,2,1,"4","retained",1,2025-09-09 10:38:01.982543
176,2,1,"2","retained",1,2025-09-09 10:38:01.982543
177,2,1,"6","retained",1,2025-09-09 10:38:01.982543
180,2,1,"2","retained",1,2025-09-09 10:38:01.982543
182,2,1,"4","retained",1,2025-09-09 10:38:01.982543
184,2,1,"2","retained",1,2025-09-09 10:38:01.982543
186,2,1,"1","retained",1,2025-09-09 10:38:01.982543
188,2,1,"6","retained",1,2025-09-09 10:38:01.982543
189,2,1,"2","retained",1,2025-09-09 10:38:01.982543
191,2,1,"11","retained",1,2025-09-09 10:38:01.982543
193,2,1,"1","retained",1,2025-09-09 10:38:01.982543
195,2,1,"12","retained",1,2025-09-09 10:38:01.982543
197,2,1,"1","retained",1,2025-09-09 10:38:01.982543
198,2,1,"2","retained",1,2025-09-09 10:38:01.982543
199,2,1,"2","retained",1,2025-09-09 10:38:01.982543
201,2,1,"6","retained",1,2025-09-09 10:38:01.982543
203,2,1,"1","retained",1,2025-09-09 10:38:01.982543
204,2,1,"8","retained",1,2025-09-09 10:38:01.982543
207,2,1,"10","retained",1,2025-09-09 10:38:01.982543
209,2,1,"1","retained",1,2025-09-09 10:38:01.982543
210,2,1,"6","retained",1,2025-09-09 10:38:01.982543
214,2,1,"11","retained",1,2025-09-09 10:38:01.982543
215,2,1,"1","retained",1,2025-09-09 10:38:01.982543
217,2,1,"6","retained",1,2025-09-09 10:38:01.982543
219,2,1,"1","retained",1,2025-09-09 10:38:01.982543
220,2,1,"11","retained",1,2025-09-09 10:38:01.982543
224,2,1,"1","retained",1,2025-09-09 10:38:01.982543
226,2,1,"6","retained",1,2025-09-09 10:38:01.982543
229,2,1,"13","retained",1,2025-09-09 10:38:01.982543
230,2,1,"1","retained",1,2025-09-09 10:38:01.982543
232,2,1,"33","retained",1,2025-09-09 10:38:01.982543
233,2,1,"1","retained",1,2025-09-09 10:38:01.982543
234,2,1,"6","retained",1,2025-09-09 10:38:01.982543
235,2,1,"1","retained",1,2025-09-09 10:38:01.982543
236,2,1,"6","retained",1,2025-09-09 10:38:01.982543
239,2,1,"3","retained",1,2025-09-09 10:38:01.982543
240,2,1,"12","retained",1,2025-09-09 10:38:01.982543
242,2,1,"4","retained",1,2025-09-09 10:38:01.982543
244,2,1,"1","retained",1,2025-09-09 10:38:01.982543
245,2,1,"37","retained",1,2025-09-09 10:38:01.982543
246,2,1,"1","retained",1,2025-09-09 10:38:01.982543
248,2,1,"1","retained",1,2025-09-09 10:38:01.982543
249,2,1,"1","retained",1,2025-09-09 10:38:01.982543
250,2,1,"3","retained",1,2025-09-09 10:38:01.982543
251,2,1,"1","retained",1,2025-09-09 10:38:01.982543
252,2,1,"2","retained",1,2025-09-09 10:38:01.982543
253,2,1,"4","retained",1,2025-09-09 10:38:01.982543
254,2,1,"12","retained",1,2025-09-09 10:38:01.982543
255,2,1,"1","retained",1,2025-09-09 10:38:01.982543
258,2,1,"15","retained",1,2025-09-09 10:38:01.982543
260,2,1,"1","retained",1,2025-09-09 10:38:01.982543
261,2,1,"36","retained",1,2025-09-09 10:38:01.982543
262,2,1,"2","retained",1,2025-09-09 10:38:01.982543
263,2,1,"5","retained",1,2025-09-09 10:38:01.982543
264,2,1,"6","retained",1,2025-09-09 10:38:01.982543
266,2,1,"1","retained",1,2025-09-09 10:38:01.982543
267,2,1,"15","retained",1,2025-09-09 10:38:01.982543
268,2,1,"1","retained",1,2025-09-09 10:38:01.982543
269,2,1,"5","retained",1,2025-09-09 10:38:01.982543
270,2,1,"30","retained",1,2025-09-09 10:38:01.982543
273,2,1,"4","retained",1,2025-09-09 10:38:01.982543
274,2,1,"1","retained",1,2025-09-09 10:38:01.982543
276,2,1,"9","retained",1,2025-09-09 10:38:01.982543
277,2,1,"3","retained",1,2025-09-09 10:38:01.982543
278,2,1,"5","retained",1,2025-09-09 10:38:01.982543
279,2,1,"34","retained",1,2025-09-09 10:38:01.982543
280,2,1,"1","retained",1,2025-09-09 10:38:01.982543
281,2,1,"4","retained",1,2025-09-09 10:38:01.982543
283,2,1,"18","retained",1,2025-09-09 10:38:01.982543
285,2,1,"2","retained",1,2025-09-09 10:38:01.982543
286,2,1,"4","retained",1,2025-09-09 10:38:01.982543
287,2,1,"17","retained",1,2025-09-09 10:38:01.982543
288,2,1,"1","retained",1,2025-09-09 10:38:01.982543
289,2,1,"33","retained",1,2025-09-09 10:38:01.982543
290,2,1,"5","retained",1,2025-09-09 10:38:01.982543
292,2,1,"9","retained",1,2025-09-09 10:38:01.982543
296,2,1,"10","retained",1,2025-09-09 10:38:01.982543
298,2,1,"27","retained",1,2025-09-09 10:38:01.982543
299,2,1,"2","retained",1,2025-09-09 10:38:01.982543
304,2,1,"40","retained",1,2025-09-09 10:38:01.982543
307,2,1,"13","retained",1,2025-09-09 10:38:01.982543
308,2,1,"4","retained",1,2025-09-09 10:38:01.982543
309,2,1,"1","retained",1,2025-09-09 10:38:01.982543
310,2,1,"21","retained",1,2025-09-09 10:38:01.982543
311,2,1,"2","retained",1,2025-09-09 10:38:01.982543
313,2,1,"4","retained",1,2025-09-09 10:38:01.982543
316,2,1,"8","retained",1,2025-09-09 10:38:01.982543
317,2,1,"4","retained",1,2025-09-09 10:38:01.982543
318,2,1,"1","retained",1,2025-09-09 10:38:01.982543
319,2,1,"5","retained",1,2025-09-09 10:38:01.982543
320,2,1,"2","retained",1,2025-09-09 10:38:01.982543
323,2,1,"9","retained",1,2025-09-09 10:38:01.982543
324,2,1,"1","retained",1,2025-09-09 10:38:01.982543
326,2,1,"15","retained",1,2025-09-09 10:38:01.982543
329,2,1,"8","retained",1,2025-09-09 10:38:01.982543
332,2,1,"2","retained",1,2025-09-09 10:38:01.982543
335,2,1,"2","retained",1,2025-09-09 10:38:01.982543
336,2,1,"5","retained",1,2025-09-09 10:38:01.982543
338,2,1,"6","retained",1,2025-09-09 10:38:01.982543
342,2,1,"2","retained",1,2025-09-09 10:38:01.982543
345,2,1,"2","retained",1,2025-09-09 10:38:01.982543
348,2,1,"3","retained",1,2025-09-09 10:38:01.982543
349,2,1,"1","retained",1,2025-09-09 10:38:01.982543
354,2,1,"1","retained",1,2025-09-09 10:38:01.982543
355,2,1,"1","retained",1,2025-09-09 10:38:01.982543
360,2,1,"2","retained",1,2025-09-09 10:38:01.982543
363,2,1,"2","retained",1,2025-09-09 10:38:01.982543
364,2,1,"1","retained",1,2025-09-09 10:38:01.982543
367,2,1,"3","retained",1,2025-09-09 10:38:01.982543
368,2,1,"4","retained",1,2025-09-09 10:38:01.982543
370,2,1,"4","retained",1,2025-09-09 10:38:01.982543
373,2,1,"3","retained",1,2025-09-09 10:38:01.982543
377,2,1,"2","retained",1,2025-09-09 10:38:01.982543
379,2,1,"1","retained",1,2025-09-09 10:38:01.982543
380,2,1,"5","retained",1,2025-09-09 10:38:01.982543
382,2,1,"1","retained",1,2025-09-09 10:38:01.982543
383,2,1,"1","retained",1,2025-09-09 10:38:01.982543
386,2,1,"6","retained",1,2025-09-09 10:38:01.982543
388,2,1,"1","retained",1,2025-09-09 10:38:01.982543
389,2,1,"1","retained",1,2025-09-09 10:38:01.982543
392,2,1,"3","retained",1,2025-09-09 10:38:01.982543
393,2,1,"1","retained",1,2025-09-09 10:38:01.982543
398,2,1,"5","retained",1,2025-09-09 10:38:01.982543
400,2,1,"2","retained",1,2025-09-09 10:38:01.982543
404,2,1,"4","retained",1,2025-09-09 10:38:01.982543
405,2,1,"1","retained",1,2025-09-09 10:38:01.982543
407,2,1,"5","retained",1,2025-09-09 10:38:01.982543
412,2,1,"2","retained",1,2025-09-09 10:38:01.982543
414,2,1,"3","retained",1,2025-09-09 10:38:01.982543
418,2,1,"3","retained",1,2025-09-09 10:38:01.982543
420,2,1,"1","retained",1,2025-09-09 10:38:01.982543
422,2,1,"1","retained",1,2025-09-09 10:38:01.982543
423,2,1,"1","retained",1,2025-09-09 10:38:01.982543
426,2,1,"1","retained",1,2025-09-09 10:38:01.982543
436,2,1,"2","retained",1,2025-09-09 10:38:01.982543
448,2,1,"1","retained",1,2025-09-09 10:38:01.982543
453,2,1,"1","retained",1,2025-09-09 10:38:01.982543
474,2,1,"1","retained",1,2025-09-09 10:38:01.982543
481,2,1,"1","retained",1,2025-09-09 10:38:01.982543
484,2,1,"2","retained",1,2025-09-09 10:38:01.982543
494,2,1,"1","retained",1,2025-09-09 10:38:01.982543
496,2,1,"1","retained",1,2025-09-09 10:38:01.982543
498,2,1,"1","retained",1,2025-09-09 10:38:01.982543
503,2,1,"2","retained",1,2025-09-09 10:38:01.982543
505,2,1,"1","retained",1,2025-09-09 10:38:01.982543
516,2,1,"1","retained",1,2025-09-09 10:38:01.982543
527,2,1,"1","retained",1,2025-09-09 10:38:01.982543
528,2,1,"2","retained",1,2025-09-09 10:38:01.982543
207,2,NA,"1","retained",1,2025-09-09 10:38:01.982543
264,2,NA,"2","retained",1,2025-09-09 10:38:01.982543
276,2,NA,"1","retained",1,2025-09-09 10:38:01.982543
289,2,NA,"1","retained",1,2025-09-09 10:38:01.982543
295,2,NA,"1","retained",1,2025-09-09 10:38:01.982543
1,15,1,"1","retained",1,2025-09-09 10:38:01.982543
3,15,1,"1","retained",1,2025-09-09 10:38:01.982543
4,15,1,"1","retained",1,2025-09-09 10:38:01.982543
9,15,1,"2","retained",1,2025-09-09 10:38:01.982543
11,15,1,"3","retained",1,2025-09-09 10:38:01.982543
14,15,1,"1","retained",1,2025-09-09 10:38:01.982543
18,15,1,"2","retained",1,2025-09-09 10:38:01.982543
21,15,1,"1","retained",1,2025-09-09 10:38:01.982543
25,15,1,"2","retained",1,2025-09-09 10:38:01.982543
26,15,1,"1","retained",1,2025-09-09 10:38:01.982543
29,15,1,"1","retained",1,2025-09-09 10:38:01.982543
34,15,1,"1","retained",1,2025-09-09 10:38:01.982543
35,15,1,"1","retained",1,2025-09-09 10:38:01.982543
41,15,1,"2","retained",1,2025-09-09 10:38:01.982543
42,15,1,"1","retained",1,2025-09-09 10:38:01.982543
43,15,1,"2","retained",1,2025-09-09 10:38:01.982543
46,15,1,"1","retained",1,2025-09-09 10:38:01.982543
49,15,1,"2","retained",1,2025-09-09 10:38:01.982543
52,15,1,"1","retained",1,2025-09-09 10:38:01.982543
57,15,1,"2","retained",1,2025-09-09 10:38:01.982543
58,15,1,"3","retained",1,2025-09-09 10:38:01.982543
60,15,1,"3","retained",1,2025-09-09 10:38:01.982543
62,15,1,"1","retained",1,2025-09-09 10:38:01.982543
63,15,1,"1","retained",1,2025-09-09 10:38:01.982543
65,15,1,"1","retained",1,2025-09-09 10:38:01.982543
66,15,1,"1","retained",1,2025-09-09 10:38:01.982543
67,15,1,"1","retained",1,2025-09-09 10:38:01.982543
68,15,1,"2","retained",1,2025-09-09 10:38:01.982543
72,15,1,"4","retained",1,2025-09-09 10:38:01.982543
80,15,1,"2","retained",1,2025-09-09 10:38:01.982543
83,15,1,"3","retained",1,2025-09-09 10:38:01.982543
85,15,1,"4","retained",1,2025-09-09 10:38:01.982543
87,15,1,"1","retained",1,2025-09-09 10:38:01.982543
88,15,1,"2","retained",1,2025-09-09 10:38:01.982543
92,15,1,"1","retained",1,2025-09-09 10:38:01.982543
94,15,1,"1","retained",1,2025-09-09 10:38:01.982543
98,15,1,"2","retained",1,2025-09-09 10:38:01.982543
103,15,1,"2","retained",1,2025-09-09 10:38:01.982543
110,15,1,"4","retained",1,2025-09-09 10:38:01.982543
115,15,1,"3","retained",1,2025-09-09 10:38:01.982543
123,15,1,"2","retained",1,2025-09-09 10:38:01.982543
128,15,1,"1","retained",1,2025-09-09 10:38:01.982543
129,15,1,"3","retained",1,2025-09-09 10:38:01.982543
132,15,1,"1","retained",1,2025-09-09 10:38:01.982543
137,15,1,"1","retained",1,2025-09-09 10:38:01.982543
140,15,1,"1","retained",1,2025-09-09 10:38:01.982543
141,15,1,"2","retained",1,2025-09-09 10:38:01.982543
144,15,1,"1","retained",1,2025-09-09 10:38:01.982543
145,15,1,"1","retained",1,2025-09-09 10:38:01.982543
152,15,1,"2","retained",1,2025-09-09 10:38:01.982543
159,15,1,"1","retained",1,2025-09-09 10:38:01.982543
160,15,1,"1","retained",1,2025-09-09 10:38:01.982543
161,15,1,"1","retained",1,2025-09-09 10:38:01.982543
165,15,1,"3","retained",1,2025-09-09 10:38:01.982543
170,15,1,"2","retained",1,2025-09-09 10:38:01.982543
172,15,1,"2","retained",1,2025-09-09 10:38:01.982543
173,15,1,"1","retained",1,2025-09-09 10:38:01.982543
177,15,1,"1","retained",1,2025-09-09 10:38:01.982543
180,15,1,"1","retained",1,2025-09-09 10:38:01.982543
186,15,1,"1","retained",1,2025-09-09 10:38:01.982543
189,15,1,"1","retained",1,2025-09-09 10:38:01.982543
191,15,1,"1","retained",1,2025-09-09 10:38:01.982543
193,15,1,"1","retained",1,2025-09-09 10:38:01.982543
198,15,1,"1","retained",1,2025-09-09 10:38:01.982543
201,15,1,"1","retained",1,2025-09-09 10:38:01.982543
203,15,1,"4","retained",1,2025-09-09 10:38:01.982543
204,15,1,"1","retained",1,2025-09-09 10:38:01.982543
205,15,1,"1","retained",1,2025-09-09 10:38:01.982543
207,15,1,"2","retained",1,2025-09-09 10:38:01.982543
209,15,1,"1","retained",1,2025-09-09 10:38:01.982543
211,15,1,"3","retained",1,2025-09-09 10:38:01.982543
214,15,1,"4","retained",1,2025-09-09 10:38:01.982543
215,15,1,"2","retained",1,2025-09-09 10:38:01.982543
217,15,1,"1","retained",1,2025-09-09 10:38:01.982543
219,15,1,"4","retained",1,2025-09-09 10:38:01.982543
224,15,1,"2","retained",1,2025-09-09 10:38:01.982543
226,15,1,"1","retained",1,2025-09-09 10:38:01.982543
228,15,1,"2","retained",1,2025-09-09 10:38:01.982543
232,15,1,"2","retained",1,2025-09-09 10:38:01.982543
234,15,1,"2","retained",1,2025-09-09 10:38:01.982543
236,15,1,"5","retained",1,2025-09-09 10:38:01.982543
240,15,1,"3","retained",1,2025-09-09 10:38:01.982543
241,15,1,"1","retained",1,2025-09-09 10:38:01.982543
243,15,1,"2","retained",1,2025-09-09 10:38:01.982543
244,15,1,"1","retained",1,2025-09-09 10:38:01.982543
245,15,1,"3","retained",1,2025-09-09 10:38:01.982543
246,15,1,"3","retained",1,2025-09-09 10:38:01.982543
249,15,1,"1","retained",1,2025-09-09 10:38:01.982543
250,15,1,"3","retained",1,2025-09-09 10:38:01.982543
251,15,1,"3","retained",1,2025-09-09 10:38:01.982543
253,15,1,"2","retained",1,2025-09-09 10:38:01.982543
256,15,1,"2","retained",1,2025-09-09 10:38:01.982543
258,15,1,"2","retained",1,2025-09-09 10:38:01.982543
260,15,1,"2","retained",1,2025-09-09 10:38:01.982543
261,15,1,"1","retained",1,2025-09-09 10:38:01.982543
262,15,1,"1","retained",1,2025-09-09 10:38:01.982543
263,15,1,"1","retained",1,2025-09-09 10:38:01.982543
266,15,1,"5","retained",1,2025-09-09 10:38:01.982543
268,15,1,"1","retained",1,2025-09-09 10:38:01.982543
275,15,1,"2","retained",1,2025-09-09 10:38:01.982543
276,15,1,"1","retained",1,2025-09-09 10:38:01.982543
277,15,1,"1","retained",1,2025-09-09 10:38:01.982543
279,15,1,"1","retained",1,2025-09-09 10:38:01.982543
283,15,1,"1","retained",1,2025-09-09 10:38:01.982543
285,15,1,"1","retained",1,2025-09-09 10:38:01.982543
287,15,1,"2","retained",1,2025-09-09 10:38:01.982543
289,15,1,"5","retained",1,2025-09-09 10:38:01.982543
290,15,1,"2","retained",1,2025-09-09 10:38:01.982543
292,15,1,"5","retained",1,2025-09-09 10:38:01.982543
294,15,1,"1","retained",1,2025-09-09 10:38:01.982543
296,15,1,"1","retained",1,2025-09-09 10:38:01.982543
297,15,1,"2","retained",1,2025-09-09 10:38:01.982543
298,15,1,"2","retained",1,2025-09-09 10:38:01.982543
299,15,1,"3","retained",1,2025-09-09 10:38:01.982543
300,15,1,"1","retained",1,2025-09-09 10:38:01.982543
301,15,1,"1","retained",1,2025-09-09 10:38:01.982543
302,15,1,"14","retained",1,2025-09-09 10:38:01.982543
303,15,1,"3","retained",1,2025-09-09 10:38:01.982543
304,15,1,"4","retained",1,2025-09-09 10:38:01.982543
305,15,1,"8","retained",1,2025-09-09 10:38:01.982543
307,15,1,"3","retained",1,2025-09-09 10:38:01.982543
308,15,1,"3","retained",1,2025-09-09 10:38:01.982543
309,15,1,"4","retained",1,2025-09-09 10:38:01.982543
310,15,1,"4","retained",1,2025-09-09 10:38:01.982543
311,15,1,"4","retained",1,2025-09-09 10:38:01.982543
312,15,1,"11","retained",1,2025-09-09 10:38:01.982543
313,15,1,"7","retained",1,2025-09-09 10:38:01.982543
314,15,1,"1","retained",1,2025-09-09 10:38:01.982543
315,15,1,"2","retained",1,2025-09-09 10:38:01.982543
316,15,1,"11","retained",1,2025-09-09 10:38:01.982543
317,15,1,"2","retained",1,2025-09-09 10:38:01.982543
318,15,1,"2","retained",1,2025-09-09 10:38:01.982543
319,15,1,"1","retained",1,2025-09-09 10:38:01.982543
320,15,1,"5","retained",1,2025-09-09 10:38:01.982543
323,15,1,"8","retained",1,2025-09-09 10:38:01.982543
324,15,1,"1","retained",1,2025-09-09 10:38:01.982543
325,15,1,"2","retained",1,2025-09-09 10:38:01.982543
326,15,1,"6","retained",1,2025-09-09 10:38:01.982543
329,15,1,"3","retained",1,2025-09-09 10:38:01.982543
330,15,1,"2","retained",1,2025-09-09 10:38:01.982543
331,15,1,"2","retained",1,2025-09-09 10:38:01.982543
332,15,1,"3","retained",1,2025-09-09 10:38:01.982543
334,15,1,"3","retained",1,2025-09-09 10:38:01.982543
335,15,1,"1","retained",1,2025-09-09 10:38:01.982543
336,15,1,"2","retained",1,2025-09-09 10:38:01.982543
337,15,1,"2","retained",1,2025-09-09 10:38:01.982543
338,15,1,"3","retained",1,2025-09-09 10:38:01.982543
339,15,1,"1","retained",1,2025-09-09 10:38:01.982543
342,15,1,"4","retained",1,2025-09-09 10:38:01.982543
343,15,1,"1","retained",1,2025-09-09 10:38:01.982543
344,15,1,"1","retained",1,2025-09-09 10:38:01.982543
346,15,1,"1","retained",1,2025-09-09 10:38:01.982543
347,15,1,"1","retained",1,2025-09-09 10:38:01.982543
348,15,1,"1","retained",1,2025-09-09 10:38:01.982543
349,15,1,"1","retained",1,2025-09-09 10:38:01.982543
351,15,1,"2","retained",1,2025-09-09 10:38:01.982543
354,15,1,"4","retained",1,2025-09-09 10:38:01.982543
355,15,1,"1","retained",1,2025-09-09 10:38:01.982543
357,15,1,"3","retained",1,2025-09-09 10:38:01.982543
358,15,1,"1","retained",1,2025-09-09 10:38:01.982543
360,15,1,"3","retained",1,2025-09-09 10:38:01.982543
363,15,1,"1","retained",1,2025-09-09 10:38:01.982543
364,15,1,"1","retained",1,2025-09-09 10:38:01.982543
367,15,1,"4","retained",1,2025-09-09 10:38:01.982543
368,15,1,"5","retained",1,2025-09-09 10:38:01.982543
372,15,1,"1","retained",1,2025-09-09 10:38:01.982543
373,15,1,"7","retained",1,2025-09-09 10:38:01.982543
374,15,1,"1","retained",1,2025-09-09 10:38:01.982543
377,15,1,"4","retained",1,2025-09-09 10:38:01.982543
379,15,1,"2","retained",1,2025-09-09 10:38:01.982543
380,15,1,"7","retained",1,2025-09-09 10:38:01.982543
381,15,1,"1","retained",1,2025-09-09 10:38:01.982543
382,15,1,"2","retained",1,2025-09-09 10:38:01.982543
386,15,1,"7","retained",1,2025-09-09 10:38:01.982543
387,15,1,"2","retained",1,2025-09-09 10:38:01.982543
390,15,1,"4","retained",1,2025-09-09 10:38:01.982543
393,15,1,"4","retained",1,2025-09-09 10:38:01.982543
395,15,1,"1","retained",1,2025-09-09 10:38:01.982543
398,15,1,"3","retained",1,2025-09-09 10:38:01.982543
399,15,1,"2","retained",1,2025-09-09 10:38:01.982543
403,15,1,"4","retained",1,2025-09-09 10:38:01.982543
404,15,1,"2","retained",1,2025-09-09 10:38:01.982543
405,15,1,"1","retained",1,2025-09-09 10:38:01.982543
406,15,1,"2","retained",1,2025-09-09 10:38:01.982543
407,15,1,"4","retained",1,2025-09-09 10:38:01.982543
412,15,1,"2","retained",1,2025-09-09 10:38:01.982543
414,15,1,"3","retained",1,2025-09-09 10:38:01.982543
418,15,1,"1","retained",1,2025-09-09 10:38:01.982543
431,15,1,"1","retained",1,2025-09-09 10:38:01.982543
433,15,1,"1","retained",1,2025-09-09 10:38:01.982543
434,15,1,"1","retained",1,2025-09-09 10:38:01.982543
436,15,1,"1","retained",1,2025-09-09 10:38:01.982543
442,15,1,"1","retained",1,2025-09-09 10:38:01.982543
457,15,1,"1","retained",1,2025-09-09 10:38:01.982543
474,15,1,"1","retained",1,2025-09-09 10:38:01.982543
536,15,1,"1","retained",1,2025-09-09 10:38:01.982543
18,15,1,"1","retained",1,2025-09-09 10:38:01.982543
35,15,1,"1","retained",1,2025-09-09 10:38:01.982543
52,15,1,"1","retained",1,2025-09-09 10:38:01.982543
199,15,1,"1","retained",1,2025-09-09 10:38:01.982543
42,15,NA,"1","retained",1,2025-09-09 10:38:01.982543
91,15,NA,"2","retained",1,2025-09-09 10:38:01.982543
110,15,NA,"1","retained",1,2025-09-09 10:38:01.982543
173,15,NA,"1","retained",1,2025-09-09 10:38:01.982543
195,15,NA,"1","retained",1,2025-09-09 10:38:01.982543
214,15,NA,"2","retained",1,2025-09-09 10:38:01.982543
223,15,NA,"1","retained",1,2025-09-09 10:38:01.982543
226,15,NA,"1","retained",1,2025-09-09 10:38:01.982543
235,15,NA,"1","retained",1,2025-09-09 10:38:01.982543
254,15,NA,"1","retained",1,2025-09-09 10:38:01.982543
